CAD_U|CASLU|E3467|AIQ|20140623000622|E-19B||MTC|//6/23/2014 12:06:21 AM
CAD_E|CAPSM14007767|CASLU|273|20140623181643|OOA|OTH, ASSIST|-120.640535|35.137611|166 OCEAN VIEW AVE |PB|DEAD-END|400 BLK CYPRESS ST|714_C_3|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:24 PM
CAD_E|CAPSM14007767|CASLU|273|20140623181643|OOA|OTH, ASSIST|-120.640535|35.137611|166 OCEAN VIEW AVE |PB|DEAD-END|400 BLK CYPRESS ST|714_C_3|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:24 PM
CAD_E|CAPSM14007767|CASLU|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:34 PM
CAD_E|CAPSM14007767|CASLU|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:36 PM
CAD_E|CAPSM14007767|CASLU|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:41 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:47 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:47 PM
CAD_U|CAPSM|E64|DSP|20140623181747|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:17:47 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:17:56 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:18:01 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:18:27 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:18:27 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:18:28 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 6:18:32 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 6:18:32 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 6:18:32 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:23 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:23 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:26 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:26 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:28 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:28 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:28 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:28 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:28 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:29 PM
CAD_U|CAPSM|E64|ENR|20140623181929|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:19:29 PM
CAD_U|CAPSM|E64|ENR|20140623181929|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:19:29 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:33 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:19:33 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:20:19 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:20:19 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:20:19 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:20:25 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:20:25 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 6:21:36 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 6:21:36 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 6:21:36 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:21:40 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:21:40 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:21:40 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:50 PM
CAD_U|CAPSM|E64|CEN|20140623182150|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:21:50 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:50 PM
CAD_U|CAPSM|E64|ONS|20140623182150|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:21:50 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:51 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:51 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:51 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:57 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:21:57 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:22:26 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:22:26 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:22:26 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:23:08 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:23:09 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:17 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:17 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:17 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:22 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:22 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 6:23:22 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 6:23:47 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 6:23:47 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 6:23:47 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 6:24:24 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 6:24:24 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 6:24:24 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:24:29 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:24:29 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:24:37 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:24:37 PM
CAD_E|CASLU14007766|CACSR2014000053|Marquez LE|20140612111000|OAM|OTH, MISCELLANEOUS|-117.366389|33.995000|SOUTH OPS GACC|||||||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:27:52 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:30:28 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:30:28 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:30:28 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:31:19 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:31:19 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:31:19 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 6:34:58 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 6:34:58 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 6:34:58 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 6:35:00 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 6:35:00 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 6:35:00 PM
CAD_U|CAPSM|E64|ONS|20140623182150|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:41:52 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:41:59 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:41:59 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 6:41:59 PM
CAD_E|CAPSM14007767|CASLU2014005568|273|20140623181643|MED|MEDICAL AID CODE 3|-120.640535|35.137611|166 OCEAN VIEW AVE |PB| DEAD-END|400 BLK CYPRESS ST|714_C_3||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 6:43:33 PM
CAD_U|CAPSM|E64|RTQ|20140623184333|A-32M|14007767|MED|CASLU2014005568//6/23/2014 6:43:33 PM
CAD_E|CASLU14007768|CASLU||20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:06 PM
CAD_E|CASLU14007768|CASLU||20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:07 PM
CAD_E|CASLU14007768|CASLU||20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:18 PM
CAD_E|CASLU14007768|CASLU||20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:23 PM
CAD_E|CASLU14007768|CASLU2014005569|WHISPERING OAK WAY  SLO_C|20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:23 PM
CAD_E|CASLU14007768|CASLU2014005569|WHISPERING OAK WAY  SLO_C|20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:48:23 PM
CAD_U|CASLC|E52|DSP|20140623184823|D-12A|14007768|PAA|CASLU2014005569//6/23/2014 6:48:23 PM
CAD_E|CAPSM14007767//6/23/2014 6:49:44 PM
CAD_U|CAPSM|E64|AIQ|20140623184944|A-32M|||//6/23/2014 6:49:44 PM
CAD_E|CAPSM14007767//6/23/2014 6:49:59 PM
CAD_E|CASLU14007768|CASLU2014005569|WHISPERING OAK WAY  SLO_C|20140623184806|PAA|PA, AGENCY|-120.602510|35.675882|5120 WHISPERING OAK WAY |SLO_CO|5200 BLK DUSTY PL|5200 BLK AWAKEN PL|494_G_6||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//6/23/2014 6:50:00 PM
CAD_U|CASLC|E52|ENR|20140623185000|D-12A|14007768|PAA|CASLU2014005569//6/23/2014 6:50:00 PM
CAD_U|CASLC|E52|ENR|20140623185000|D-12A|14007768|PAA|CASLU2014005569//6/23/2014 6:50:00 PM
CAD_U|CASLU|E3477|AIQ|20140623185121|K-11A|||//6/23/2014 6:51:21 PM
CAD_U|CASLU|B3413|AOR|20140623185155|CRAWFO|||//6/23/2014 6:51:55 PM
CAD_U|CASLC|E52|RTQ|20140623185700|D-12A|14007768|PAA|CASLU2014005569//6/23/2014 6:56:59 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 6:57:20 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 6:57:20 PM
CAD_U|CASLU|CUE5|ONS|20140623160437|A-10B|14007577|OAM|CABEU2014002233//6/23/2014 6:57:20 PM
CAD_U|CASLU|CUE5|ONS|20140623160437|A-10B|14007577|OAM|CABEU2014002233//6/23/2014 6:57:21 PM
CAD_U|CASLU|CUE5|ONS|20140623160437|A-10B|14007577|OAM|CABEU2014002233//6/23/2014 6:57:21 PM
CAD_U|CASLU|CUE5|ONS|20140623160437|A-10B|14007577|OAM|CABEU2014002233//6/23/2014 6:57:21 PM
CAD_U|CASLU|CUE6|ONS|20140623160437|A-10B|14007577|OAM|CABEU2014002233//6/23/2014 6:57:21 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 6:57:22 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 6:57:22 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 6:57:22 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 6:57:23 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 6:57:23 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 6:57:23 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 6:57:24 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 6:57:24 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 6:57:24 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 6:57:25 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 6:57:26 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 6:57:26 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 6:57:27 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 6:57:27 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 6:57:27 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 6:57:28 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 6:57:28 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 6:57:28 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 6:57:29 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 6:57:29 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 6:57:29 PM
CAD_U|CABEU|E4669|AIQ|20140617181054|BEU-30|||//6/23/2014 6:57:30 PM
CAD_U|CABEU|E4669|AIQ|20140617181054|BEU-30|||//6/23/2014 6:57:30 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 6:57:31 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 6:57:31 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 6:57:31 PM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/23/2014 6:57:32 PM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/23/2014 6:57:32 PM
