CAD_E|CASLU12007366//8/10/2012 12:01:22 AM
CAD_U|CASLC|E33|AIQ|20120810000123|H-6A|||//8/10/2012 12:01:22 AM
CAD_E|CASLU12007413|CACDD2012011542|JAWBONE|20120810133200|FWL|FIRE, WILDLAND|-118.001389|35.302222|JAWBONE||||||||AA340|Command:ROSSFREQ02         01;Pri Tactical:ROSSFREQ03         01;Alt Tactical: ;Air-to-Ground:ROSSFREQ04         01;//8/10/2012 6:18:25 PM
CAD_E|CASLU12007413|CACDD2012011542|JAWBONE|20120810133200|FWL|FIRE, WILDLAND|-118.001389|35.302222|JAWBONE||||||||AA340|Command:ROSSFREQ02         01;Pri Tactical:ROSSFREQ03         01;Alt Tactical: ;Air-to-Ground:ROSSFREQ04         01;//8/10/2012 6:18:53 PM
CAD_U|CACDF|AA340|ENR|20120810181853|R-8A|12007413|FWL|CACDD2012011542//8/10/2012 6:18:53 PM
CAD_E|CASLU12007411|CASLU2012006463|EMS3CDF/|20120810180743|MTC|MED, TRAFFIC COLLISION|-120.699557|35.179746|S HWY 101 /   AVILA BEACH DR |SLO_CO|||693_E_4/33_T31S_R12E_M||||E62,R64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:19:57 PM
CAD_U|CASLU|E3470|AIQ|20120810181957|A-32L|||//8/10/2012 6:19:57 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:21:33 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:21:33 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:21:33 PM
CAD_U|CAFKU|D4340|AIQ|20120717150542|FKU-1A|||//8/10/2012 6:21:49 PM
CAD_U|CAFKU|D4340|AIQ|20120717150542|FKU-1A|||//8/10/2012 6:21:49 PM
CAD_U|CACMB|E5791|ONS|20120810182231|G-16B|12007412|MED|CASLU2012006464//8/10/2012 6:22:31 PM
CAD_U|CACMB|E5791|AIQ|20120810182233|G-16B|||//8/10/2012 6:22:33 PM
CAD_E|CACMB12007412//8/10/2012 6:23:31 PM
CAD_U|CABEU|E4693|AIQ|20120810182331|G-16A|||//8/10/2012 6:23:31 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:25:02 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:25:02 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:25:02 PM
CAD_U|CACDF|AA504|AIQ|20120810144030|R-8A|||//8/10/2012 6:29:20 PM
CAD_U|CACDF|AA504|AIQ|20120810144030|R-8A|||//8/10/2012 6:29:20 PM
CAD_U|CASLU|CUE1|AIQ|20120810115435|R-8B|||//8/10/2012 6:29:42 PM
CAD_U|CASLU|CUE1|AIQ|20120810115435|R-8B|||//8/10/2012 6:29:42 PM
CAD_U|CASLU|CUE4|ONS|20120810041515|R-8B|12007353|OOU|CARRU2012072621//8/10/2012 6:30:05 PM
CAD_U|CASLU|CUE4|ONS|20120810041515|R-8B|12007353|OOU|CARRU2012072621//8/10/2012 6:30:05 PM
CAD_E|CASLU12007411|CASLU2012006463|EMS3CDF/|20120810180743|MTC|MED, TRAFFIC COLLISION|-120.699557|35.179746|S HWY 101 /   AVILA BEACH DR |SLO_CO|||693_E_4/33_T31S_R12E_M||||E62,R64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:30:25 PM
CAD_E|CASLU12007351|CAMVU2012008547|CHIHUAHUA 2|20120809131053|FWL|FIRE, WILDLAND|-116.747222|33.371667|SEE INCIDENT LOCATION DESCRIPTION||||||||T74,ST9347L,D3441,B3414,D3403|Command:CDF COMMAND 2      01;Pri Tactical:TAC 5              01;Alt Tactical: ;Air-to-Ground:CDF TAC 23 Must be 01;//8/10/2012 6:30:32 PM
CAD_E|CASLU12007311|CAOVD2012000942|INDIAN|20120808142000|FWL|FIRE, WILDLAND|-118.866667|37.916667|SE MONO LAKE|||||||||Command:ROSSFREQ03         01;Pri Tactical: ;Alt Tactical: ;Air-to-Ground:ROSSFREQ01         01;//8/10/2012 6:30:42 PM
CAD_E|CASLU12007390|CACDF2012000617|2012 Aug South CNA Activa|20120810100000|OOU|OTH, OUT OF UNIT|-121.297500|38.553889|SAC COMMAND CENTER|||||||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:30:47 PM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 6:31:01 PM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 6:31:01 PM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 6:31:01 PM
CAD_U|CACDF|AA340|ENR|20120810181853|R-8A|12007413|FWL|CACDD2012011542//8/10/2012 6:31:41 PM
CAD_E|CASLU12007395|CASLU2012006449|COVER SLU BDU 9069|20120810141623|OAC|OTHER, COVER|-120.670722|35.306014|COVER SLU BDU 9069|SLO_CO|||633_H_7/22_T30S_R12E_M||-120.670068|35.305377||Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 6:31:52 PM
CAD_E|CASLC12007414|CASLU|EMS3CDF/|20120810183309|OOA|OTH, ASSIST|-120.479969|35.033926|=L(35.033926|NIP|DARBY|S OAKGLEN AVE|756_C_3/17_T11N_R34W_S||-120.479968|35.033925||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:33:45 PM
CAD_E|CASLC12007414|CASLU|EMS3CDF/|20120810183309|OOA|OTH, ASSIST|-120.479969|35.033926|=L(35.033926|NIP|DARBY|S OAKGLEN AVE|756_C_3/17_T11N_R34W_S||-120.479968|35.033925||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:33:52 PM
CAD_E|CASLC12007414|CASLU|EMS3CDF/|20120810183309|OOA|OTH, ASSIST|-120.479969|35.033926|=L(35.033926|NIP|DARBY|S OAKGLEN AVE|756_C_3/17_T11N_R34W_S||-120.479968|35.033925||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:33:53 PM
CAD_E|CASLC12007414|CASLU|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:34:05 PM
CAD_E|CASLC12007414|CASLU|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:34:07 PM
CAD_E|CASLC12007414|CASLU2012006465|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:34:18 PM
CAD_E|CASLC12007414|CASLU2012006465|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:34:19 PM
CAD_U|CASLC|ME20|DSP|20120810183419|E-19B|12007414|MED|CASLU2012006465//8/10/2012 6:34:19 PM
CAD_U|CASLC|E62|ONS|20120810181449|A-24C|12007411|MTC|CASLU2012006463//8/10/2012 6:34:50 PM
CAD_E|CASLC12007414|CASLU2012006465|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:35:32 PM
CAD_U|CASLC|ME20|ENR|20120810183532|E-19B|12007414|MED|CASLU2012006465//8/10/2012 6:35:32 PM
CAD_U|CASLC|ME20|ENR|20120810183532|E-19B|12007414|MED|CASLU2012006465//8/10/2012 6:35:32 PM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 6:35:35 PM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 6:35:35 PM
CAD_E|CASLU12007411|CASLU2012006463|EMS3CDF/|20120810180743|MTC|MED, TRAFFIC COLLISION|-120.699557|35.179746|S HWY 101 /   AVILA BEACH DR |SLO_CO|||693_E_4/33_T31S_R12E_M||||R64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:35:58 PM
CAD_U|CASLC|E62|AIQ|20120810183558|A-24C|||//8/10/2012 6:35:58 PM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 6:37:02 PM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 6:37:02 PM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 6:37:02 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:37:03 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:37:03 PM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 6:37:03 PM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 6:37:04 PM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 6:37:04 PM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 6:37:04 PM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 6:37:05 PM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 6:37:05 PM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 6:37:05 PM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 6:37:06 PM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 6:37:06 PM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 6:37:06 PM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 6:37:07 PM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 6:37:07 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 6:37:08 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 6:37:08 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 6:37:08 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 6:37:09 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 6:37:09 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 6:37:09 PM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 6:37:10 PM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 6:37:10 PM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 6:37:10 PM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 6:37:11 PM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 6:37:11 PM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 6:37:11 PM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 6:37:12 PM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 6:37:12 PM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 6:37:13 PM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 6:37:14 PM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 6:37:14 PM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 6:37:14 PM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 6:37:15 PM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 6:37:15 PM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 6:37:15 PM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 6:37:16 PM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 6:37:16 PM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 6:37:16 PM
CAD_U|CABEU|E4694|AIQ|20120621215402|BEU-30|||//8/10/2012 6:37:17 PM
CAD_U|CABEU|E4694|AIQ|20120621215402|BEU-30|||//8/10/2012 6:37:17 PM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 6:37:18 PM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 6:37:18 PM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 6:37:18 PM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 6:37:19 PM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 6:37:19 PM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 6:37:19 PM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 6:37:20 PM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 6:37:20 PM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 6:37:20 PM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 6:37:21 PM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 6:37:21 PM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 6:37:21 PM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 6:37:22 PM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 6:37:22 PM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 6:37:22 PM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 6:37:24 PM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 6:37:24 PM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 6:37:24 PM
CAD_U|CAFKU|E4354|AIQ|20120621215402|FKU-1A|||//8/10/2012 6:37:25 PM
CAD_U|CAFKU|E4354|AIQ|20120621215402|FKU-1A|||//8/10/2012 6:37:25 PM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 6:37:26 PM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 6:37:26 PM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 6:37:26 PM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 6:37:27 PM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 6:37:27 PM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 6:37:27 PM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 6:37:28 PM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 6:37:28 PM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 6:37:28 PM
CAD_U|CAFKU|E4364|AIQ|20120109174519|FKU-1A|||//8/10/2012 6:37:29 PM
CAD_U|CAFKU|E4364|AIQ|20120109174519|FKU-1A|||//8/10/2012 6:37:29 PM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 6:37:30 PM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 6:37:30 PM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 6:37:30 PM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 6:37:31 PM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 6:37:31 PM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 6:37:31 PM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 6:37:32 PM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 6:37:32 PM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 6:37:32 PM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 6:37:34 PM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 6:37:34 PM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 6:37:34 PM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 6:37:35 PM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 6:37:35 PM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 6:37:35 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 6:37:36 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 6:37:36 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 6:37:36 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 6:37:37 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 6:37:37 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 6:37:37 PM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 6:37:38 PM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 6:37:38 PM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 6:37:38 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 6:37:39 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 6:37:39 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 6:37:39 PM
CAD_E|CASLC12007414|CASLU2012006465|EMS3CDF/|20120810183309|MED|MEDICAL AID CODE 3|-120.479662|35.034095|427 BAR K LN |NIP|290 BLK S OAKGLEN AVE| DEAD-END|756_C_3/17_T11N_R34W_S||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:38:09 PM
CAD_U|CASLC|ME20|ONS|20120810183810|E-19B|12007414|MED|CASLU2012006465//8/10/2012 6:38:09 PM
CAD_U|CAPSM|R64|ONS|20120810181814|A-32M|12007411|MTC|CASLU2012006463//8/10/2012 6:38:14 PM
CAD_E|CASLU12007411//8/10/2012 6:38:46 PM
CAD_U|CAPSM|R64|AIQ|20120810183846|A-32M|||//8/10/2012 6:38:46 PM
CAD_U|CASLU|B3419|AOR|20120810184241|B-15B|||//8/10/2012 6:42:41 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|OOA|OTH, ASSIST|-120.899829|35.446088|=L(35.446088|CAY|||591_A_2/33_T28S_R10E_M||-120.899829|35.446087||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:45:26 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|OOA|OTH, ASSIST|-120.899829|35.446088|=L(35.446088|CAY|||591_A_2/33_T28S_R10E_M||-120.899829|35.446087||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:45:27 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|OOA|OTH, ASSIST|-120.899829|35.446088|=L(35.446088|CAY|||591_A_2/33_T28S_R10E_M||-120.899829|35.446087||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:45:31 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|OOA|OTH, ASSIST|-120.899829|35.446088|=L(35.446088|CAY|||591_A_2/33_T28S_R10E_M||-120.899829|35.446087||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:45:31 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|OOA|OTH, ASSIST|-120.899829|35.446088|=L(35.446088|CAY|||591_A_2/33_T28S_R10E_M||-120.899829|35.446087||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 6:45:31 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M|||||Command:RIVER;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:45:45 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M|||||Command:RIVER;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:45:48 PM
CAD_E|CACAY12007415|CASLU|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M|||||Command:RIVER;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:45:48 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:45:55 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:45:55 PM
CAD_U|CATEM|ETEM|DSP|20120810184555|T-5B|12007415|MED|CASLU2012006466//8/10/2012 6:45:55 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:08 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:08 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:45 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:54 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:54 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:54 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:46:55 PM
CAD_U|CATEM|ETEM|DSP|20120810184555|T-5B|12007415|MED|CASLU2012006466//8/10/2012 6:46:55 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:47:16 PM
CAD_E|CACAY12007415|CASLU2012006466|EMS3CDF/|20120810184452|MED|MEDICAL AID CODE 3|-120.702589|35.550938|60 2ND ST |CAY|199 BLK BREWER ST|200 BLK S MAIN ST|591_A_2/33_T28S_R10E_M||||ETEM|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 6:47:16 PM
