CAD_E|CASLC13010396//10/17/2013 12:01:35 AM
CAD_U|CACMB|E5791|AIQ|20131017000135|G-16B|||//10/17/2013 12:01:35 AM
CAD_U|CAFKU|MIR4|AIQ|20131014082915|FKU-2|||//10/17/2013 10:18:56 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 10:19:39 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 10:19:39 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 10:19:39 AM
CAD_E|CASLU13010407|CASLU||20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:20:22 AM
CAD_U|CASLC|E36|ONS|20131017100032|D-12A|13010404|MED|CASLU2013008423//10/17/2013 10:20:36 AM
CAD_E|CASLU13010407|CASLU||20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:21:08 AM
CAD_E|CASLC13010404//10/17/2013 10:21:52 AM
CAD_U|CASLC|E36|AIQ|20131017102152|D-12A|||//10/17/2013 10:21:52 AM
CAD_U|CASLC|HM1|AIQ|20131016152658|D-12A|||//10/17/2013 10:21:52 AM
CAD_E|CASLC13010404//10/17/2013 10:22:07 AM
CAD_E|CASLU13010407|CASLU||20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:22:17 AM
CAD_E|CASLU13010407|CASLU2013008425|12 SLO_CO|20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530|E30,E36,E3472,E3462|Command:CO CMD 4;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:22:18 AM
CAD_E|CASLU13010407|CASLU2013008425|12 SLO_CO|20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530|E30,E36,E3472,E3462|Command:CO CMD 4;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:22:18 AM
CAD_U|CASLC|E30|DSP|20131017102218|R-17A|13010407|OAM|CASLU2013008425//10/17/2013 10:22:18 AM
CAD_U|CASLC|E36|DSP|20131017102218|D-12A|13010407|OAM|CASLU2013008425//10/17/2013 10:22:18 AM
CAD_U|CASLC|HM1|AIQ|20131016152658|D-12A|||//10/17/2013 10:22:18 AM
CAD_U|CASLU|E3472|DSP|20131017102218|R-17A|13010407|OAM|CASLU2013008425//10/17/2013 10:22:18 AM
CAD_U|CASLU|E3462|DSP|20131017102218|R-17A|13010407|OAM|CASLU2013008425//10/17/2013 10:22:18 AM
CAD_E|CASLU13010407|CASLU2013008425|12 SLO_CO|20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530||Command:CO CMD 4;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:22:31 AM
CAD_E|CASLU13010407|CASLU2013008425|12 SLO_CO|20131017102023|OAM|OTH, MISCELLANEOUS|-120.676143|35.301531|12 @ =L(35.301531|SLO_CO| | |653_H_1/653_H_1||-120.676143|35.301530||Command:CO CMD 4;Pri Tactical:VFIRE23;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 10:22:32 AM
CAD_U|CASLC|E30|AIQ|20131017102231|R-17A|||//10/17/2013 10:22:32 AM
CAD_U|CASLU|E3462|AIQ|20131017102231|R-17A|||//10/17/2013 10:22:32 AM
CAD_U|CASLU|E3472|AIQ|20131017102231|R-17A|||//10/17/2013 10:22:32 AM
CAD_U|CASLC|E36|AIQ|20131017102231|D-12A|||//10/17/2013 10:22:32 AM
CAD_U|CASLC|HM1|AIQ|20131016152658|D-12A|||//10/17/2013 10:22:32 AM
CAD_U|CASLU|E3470|ONS|20131017153959|A-32L|13010416|FWLM|CASLU2013008430//10/17/2013 3:39:59 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:40:08 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:40:34 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:40:34 PM
CAD_U|CASLC|WT21|ENR|20131017154034|A-22A|13010416|FWLM|CASLU2013008430//10/17/2013 3:40:34 PM
CAD_U|CASLC|WT21|ENR|20131017154034|A-22A|13010416|FWLM|CASLU2013008430//10/17/2013 3:40:34 PM
CAD_U|CASLU|E3469|ENR|20131017152042|B-7A|13010416|FWLM|CASLU2013008430//10/17/2013 3:40:41 PM
CAD_U|CASLU|E3480|ENR|20131017152042|A-36B|13010416|FWLM|CASLU2013008430//10/17/2013 3:40:41 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:40:44 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:40:44 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:40:50 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:40:51 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:40:51 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:41:01 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|OOA|OTH, ASSIST|-120.640365|35.144249|200 S DOLLIVER APT. 265||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 3:41:03 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:14 PM
CAD_U|CASLU|E3467|ONS|20131017154117|E-19B|13010416|FWLM|CASLU2013008430//10/17/2013 3:41:17 PM
CAD_E|CAPSM13010417|CASLU|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:17 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:24 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:24 PM
CAD_U|CAPSM|E64|DSP|20131017154124|A-32M|13010417|MED|CASLU2013008431//10/17/2013 3:41:24 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:25 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:25 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:25 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:30 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:41:30 PM
CAD_U|CASLU|E3469|RTQ|20131017154132|B-7A|13010416|FWLM|CASLU2013008430//10/17/2013 3:41:32 PM
CAD_U|CASLU|CUE3|RTQ|20131017154135|A-10B|13010416|FWLM|CASLU2013008430//10/17/2013 3:41:35 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:42:10 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:42:14 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:42:51 PM
CAD_U|CAPSM|E64|ENR|20131017154252|A-32M|13010417|MED|CASLU2013008431//10/17/2013 3:42:51 PM
CAD_U|CAPSM|E64|ENR|20131017154252|A-32M|13010417|MED|CASLU2013008431//10/17/2013 3:42:51 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,CUE3,D3440,ESLO6,E3469,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:42:58 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:44:39 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:03 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:03 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:03 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:16 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:17 PM
CAD_U|CASLC|WT21|ONS|20131017154521|A-22A|13010416|FWLM|CASLU2013008430//10/17/2013 3:45:20 PM
CAD_U|CASLU|B3416|ONS|20131017152547|A-32N|13010416|FWLM|CASLU2013008430//10/17/2013 3:45:47 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:55 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:55 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:55 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:58 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:45:59 PM
CAD_U|CASLO|BSLO2|ONS|20131017152631|A-16D|13010416|FWLM|CASLU2013008430//10/17/2013 3:46:29 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:46:35 PM
CAD_U|CAPSM|E64|ONS|20131017154636|A-32M|13010417|MED|CASLU2013008431//10/17/2013 3:46:35 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:47:35 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:47:35 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:47:35 PM
CAD_U|CASLU|P3423|ONS|20131017154746|A-36E|13010416|FWLM|CASLU2013008430//10/17/2013 3:47:46 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,D3440,ESLO6,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:47:57 PM
CAD_U|CASLU|CUE3|AIQ|20131017154757|A-10B|||//10/17/2013 3:47:57 PM
CAD_U|CASLU|E3469|AIQ|20131017154757|B-7A|||//10/17/2013 3:47:57 PM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 3:48:08 PM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 3:48:08 PM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 3:48:08 PM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 3:48:09 PM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 3:48:09 PM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 3:48:09 PM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 3:48:10 PM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 3:48:10 PM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 3:48:10 PM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 3:48:11 PM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 3:48:11 PM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 3:48:11 PM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 3:48:12 PM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 3:48:12 PM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 3:48:12 PM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 3:48:13 PM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 3:48:13 PM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 3:48:13 PM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 3:48:14 PM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 3:48:14 PM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 3:48:14 PM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 3:48:15 PM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 3:48:16 PM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 3:48:16 PM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 3:48:17 PM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 3:48:17 PM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 3:48:17 PM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 3:48:18 PM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 3:48:18 PM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 3:48:18 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,D3440,ESLO6,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:48:53 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,D3440,ESLO6,E3480,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:49:27 PM
CAD_U|CASLU|B3416|ONS|20131017152547|A-32N|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLO|BSLO2|ONS|20131017152631|A-16D|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLU|D3440|ONS|20131017153217|A-36B|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLU|E3467|ONS|20131017154117|E-19B|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLU|E3470|ONS|20131017153959|A-32L|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLU|E3480|ENR|20131017152042|A-36B|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLO|ESLO6|ONS|20131017153217|A-16D|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLC|ME21|ONS|20131017153928|A-22A|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLU|P3423|ONS|20131017154746|A-36E|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_U|CASLC|WT21|ONS|20131017154521|A-22A|13010416|FWLM|CASLU2013008430//10/17/2013 3:49:27 PM
CAD_E|CASLU13010416|CASLU2013008430|HIGUERA|20131017151721|FWLM|FIRE , WILDLAND MED|-120.679987|35.237002|4400 S HIGUERA ST / 4500 OCTAGON WAY |SLO_CO|||673_G_3||||B3416,ME21,E3470,E3467,D3440,ESLO6,BSLO2,P3423,WT21|Command:LOCAL;Pri Tactical:CDF TAC2;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:49:29 PM
CAD_U|CASLU|E3480|AIQ|20131017154929|A-36B|||//10/17/2013 3:49:29 PM
CAD_U|CASLU|E3480|AOR|20131017155019|E-19B|||//10/17/2013 3:50:18 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:52:05 PM
CAD_E|CAPSM13010417|CASLU2013008431|MA|20131017154019|MED|MEDICAL AID CODE 3|-120.635909|35.134267|200 DOLLIVER ST #265 ||100 BLK FRADY LN| UNNAMED RD|714_C_2/714_C_2||||E64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 3:52:05 PM
CAD_U|CASLU|D3440|ONS|20131017153217|A-36B|13010416|FWLM|CASLU2013008430//10/17/2013 3:52:17 PM
CAD_U|CASLO|ESLO6|ONS|20131017153217|A-16D|13010416|FWLM|CASLU2013008430//10/17/2013 3:52:17 PM
