CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_U|CASLC|BS62|AIQ|20130319000055|A-24C|||//3/19/2013 12:00:55 AM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 7:31:09 PM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 7:31:09 PM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 7:31:09 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 7:31:10 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 7:31:10 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 7:31:10 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 7:31:11 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 7:31:11 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 7:31:11 PM
CAD_U|CABEU|E4694|REQ|20130317134036|BEU-30|13000036|FWLH|CASLU2013000028//3/19/2013 7:31:11 PM
CAD_U|CABEU|E4694|REQ|20130317134036|BEU-30|13000036|FWLH|CASLU2013000028//3/19/2013 7:31:11 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 7:31:12 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 7:31:12 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 7:31:12 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 7:31:13 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 7:31:14 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 7:31:14 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 7:31:15 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 7:31:15 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 7:31:15 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 7:31:16 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 7:31:16 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 7:31:16 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,E212,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:16 PM
CAD_U|CACMC|E5188|ONS|20130319193116|A-5B|13002334|FVP|CASLU2013002052//3/19/2013 7:31:16 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 7:31:17 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 7:31:17 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 7:31:17 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 7:31:18 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 7:31:18 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 7:31:18 PM
CAD_U|CACDF|T80|AIQ|20130319070314|HAAB|||//3/19/2013 7:31:19 PM
CAD_U|CACDF|T80|AIQ|20130319070314|HAAB|||//3/19/2013 7:31:19 PM
CAD_U|CACDF|T81|AIQ|20130319070317|HAAB|||//3/19/2013 7:31:20 PM
CAD_U|CACDF|T81|AIQ|20130319070317|HAAB|||//3/19/2013 7:31:20 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,E212,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:28 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,E212,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:28 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:47 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:47 PM
CAD_U|CASLC|E212|AIQ|20130319193147|A-36B|||//3/19/2013 7:31:47 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.742655|35.333266|N HWY 1 / 3300 EDUCATION DR |SLO_CO|||632_J_4||||E12,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:31:56 PM
CAD_U|CASLU|B3416|ONS|20130319193156|A-22B|13002334|FVP|CASLU2013002052//3/19/2013 7:31:56 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 7:32:16 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 7:32:16 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 7:32:16 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 7:32:17 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 7:32:17 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 7:32:18 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 7:32:18 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 7:32:18 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 7:32:19 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 7:32:19 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 7:32:19 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,B3416,E9192,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:32:20 PM
CAD_U|CASLU|B3416|ONS|20130319193156|A-22B|13002334|FVP|CASLU2013002052//3/19/2013 7:32:20 PM
CAD_U|CASLC|E12|IAO|20130319193048|A-36B|13002334|FVP|CASLU2013002052//3/19/2013 7:32:20 PM
CAD_U|CACMC|E5188|ONS|20130319193116|A-5B|13002334|FVP|CASLU2013002052//3/19/2013 7:32:20 PM
CAD_U|CASLO|E9192|IAO|20130319193102|A-16F|13002334|FVP|CASLU2013002052//3/19/2013 7:32:20 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 7:32:20 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 7:32:20 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 7:32:20 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 7:32:22 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 7:32:22 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 7:32:22 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 7:32:23 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 7:32:23 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 7:32:23 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 7:32:24 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 7:32:24 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 7:32:24 PM
CAD_U|CAFKU|E4364|AIQ|20130316184146|FKU-1A|||//3/19/2013 7:32:25 PM
CAD_U|CAFKU|E4364|AIQ|20130316184146|FKU-1A|||//3/19/2013 7:32:25 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 7:32:26 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 7:32:26 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 7:32:26 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,B3416,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:32:27 PM
CAD_U|CASLO|E9192|OFF//3/19/2013 7:32:27 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 7:32:27 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 7:32:27 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 7:32:27 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 7:32:28 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 7:32:28 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 7:32:28 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 7:32:29 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 7:32:29 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 7:32:29 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,B3416,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:32:30 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 7:32:30 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 7:32:30 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 7:32:30 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 7:32:32 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 7:32:32 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 7:32:32 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 7:32:33 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 7:32:33 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 7:32:33 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 7:32:34 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 7:32:34 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 7:32:34 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 7:32:35 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 7:32:35 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 7:32:35 PM
CAD_U|CASLC|E12|ONS|20130319193346|A-36B|13002334|FVP|CASLU2013002052//3/19/2013 7:33:46 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,B3416,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:34:42 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,B3416,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:34:43 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:35:04 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:35:04 PM
CAD_U|CASLU|B3416|OFF//3/19/2013 7:35:04 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:35:13 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FVP|FIRE, VEH PASSENGER|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:35:13 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FFA|FIRE, FALSE ALARM|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12,E5188|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:35:29 PM
CAD_U|CASLC|E12|ONS|20130319193346|A-36B|13002334|FFA|CASLU2013002052//3/19/2013 7:35:29 PM
CAD_U|CACMC|E5188|ONS|20130319193116|A-5B|13002334|FFA|CASLU2013002052//3/19/2013 7:35:29 PM
CAD_E|CASLU13002334|CASLU2013002052|N HWY 1  / EDUCATION DR|20130319192044|FFA|FIRE, FALSE ALARM|-120.741027|35.329312|CUESTA COLLEGE @ =L(35.329312|SLO_CO| | |632_J_4||-120.741557|35.327238|E12|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 7:37:38 PM
CAD_U|CACMC|E5188|OFF//3/19/2013 7:37:38 PM
CAD_E|CASLU13002334//3/19/2013 7:38:18 PM
CAD_U|CASLC|E12|AIQ|20130319193818|A-36B|||//3/19/2013 7:38:19 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 7:58:21 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 7:58:21 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 7:58:21 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 7:58:22 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 7:58:22 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 7:58:22 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 7:58:23 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 7:58:23 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 7:58:23 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 7:58:24 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 7:58:24 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 7:58:24 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 7:58:25 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 7:58:25 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 7:58:25 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 7:58:26 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 7:58:26 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 7:58:26 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 7:58:27 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 7:58:27 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 7:58:27 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 7:58:29 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 7:58:29 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 7:58:29 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 7:58:30 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 7:58:30 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 7:58:30 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 7:58:31 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 7:58:31 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 7:58:31 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 7:58:32 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 7:58:32 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 7:58:32 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 7:58:33 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 7:58:33 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 7:58:33 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 7:58:34 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 7:58:34 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 7:58:34 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 7:58:35 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 7:58:35 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 7:58:35 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 7:58:36 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 7:58:36 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 7:58:37 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 7:58:38 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 7:58:38 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 7:58:38 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 7:58:39 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 7:58:39 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 7:58:39 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 7:58:40 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 7:58:40 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 7:58:40 PM
CAD_U|CACDF|C406|AIQ|20130319070322|BVHB|||//3/19/2013 8:20:51 PM
CAD_U|CACDF|C406|AIQ|20130319070322|BVHB|||//3/19/2013 8:20:51 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 8:20:52 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 8:20:52 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 8:20:53 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 8:20:54 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 8:20:54 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 8:20:54 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 8:20:55 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 8:20:55 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 8:20:55 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 8:20:56 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 8:20:56 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 8:20:56 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 8:20:57 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 8:20:57 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 8:20:57 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 8:20:58 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 8:20:58 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 8:20:58 PM
CAD_U|CABEU|E4664|REQ|20130317134036|BEU-31|13000036|FWLH|CASLU2013000028//3/19/2013 8:20:58 PM
CAD_U|CABEU|E4664|REQ|20130317134036|BEU-31|13000036|FWLH|CASLU2013000028//3/19/2013 8:20:58 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 8:20:59 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 8:20:59 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 8:20:59 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 8:21:00 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 8:21:00 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 8:21:01 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 8:21:02 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 8:21:02 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 8:21:02 PM
CAD_U|CABEU|E4674|AIQ|20130319070329|BEU-30|||//3/19/2013 8:21:03 PM
CAD_U|CABEU|E4674|AIQ|20130319070329|BEU-30|||//3/19/2013 8:21:03 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 8:21:04 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 8:21:04 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 8:21:04 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 8:21:05 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 8:21:05 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 8:21:05 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 8:21:06 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 8:21:06 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 8:21:06 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 8:21:07 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 8:21:07 PM
