CAD_U|CASLC|WT50|RTQ|20160608234641|C-7A|16008363|FSR|CASLU2016006104//6/9/2016 12:11:44 AM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|OOA|OTH, ASSIST|-120.727177|35.320794|S HWY 101 / E EL CAMPO RD||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:57:41 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|OOA|OTH, ASSIST|-120.727177|35.320794|S HWY 101 / E EL CAMPO RD||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:57:41 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|OOA|OTH, ASSIST|-120.727177|35.320794|S HWY 101 / E EL CAMPO RD||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:57:42 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|OOA|OTH, ASSIST|-120.727177|35.320794|S HWY 101 / E EL CAMPO RD||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:57:42 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:07 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:11 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:13 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:18 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:19 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:21 PM
CAD_E|CASLC16008408|CASLU|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:21 PM
CAD_E|CASLC16008408|CASLU2016006137|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:35 PM
CAD_E|CASLC16008408|CASLU2016006137|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:35 PM
CAD_U|CASLU|B3416|DSP|20160609145834|A-32N|16008408|MTCH|CASLU2016006137//6/9/2016 2:58:35 PM
CAD_U|CASLC|ME20|DSP|20160609145835|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 2:58:35 PM
CAD_U|CAPSM|E64|DSP|20160609145835|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 2:58:35 PM
CAD_U|CAFIV|EFIV1|DSP|20160609145835|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 2:58:35 PM
CAD_U|CAPSM|R64|DSP|20160609145835|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 2:58:35 PM
CAD_E|CASLC16008408|CASLU2016006137|EMS3CDF/|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:58:55 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:22 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:46 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:46 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:46 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:46 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:47 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 2:59:47 PM
CAD_E|CASLC16008407//6/9/2016 2:59:48 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:01 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:01 PM
CAD_E|CASLC16008407//6/9/2016 3:00:03 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:12 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:12 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:38 PM
CAD_U|CAPSM|E64|ACK|20160609150038|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:38 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:38 PM
CAD_U|CASLU|B3416|DSP|20160609145834|A-32N|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:38 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:38 PM
CAD_U|CAFIV|EFIV1|DSP|20160609145835|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:38 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:39 PM
CAD_U|CASLC|ME20|DSP|20160609145835|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:39 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:39 PM
CAD_U|CAPSM|R64|DSP|20160609145835|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:39 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:40 PM
CAD_U|CAPSM|E64|ENR|20160609150040|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:40 PM
CAD_U|CAPSM|E64|ENR|20160609150040|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:40 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:41 PM
CAD_U|CASLU|B3416|ENR|20160609150041|A-32N|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:41 PM
CAD_U|CASLU|B3416|ENR|20160609150041|A-32N|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:41 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:43 PM
CAD_U|CAPSM|R64|ENR|20160609150043|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:43 PM
CAD_U|CAPSM|R64|ENR|20160609150043|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:43 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:55 PM
CAD_U|CASLC|ME20|ACK|20160609150055|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:55 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:00:57 PM
CAD_U|CASLC|ME20|ENR|20160609150057|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:57 PM
CAD_U|CASLC|ME20|ENR|20160609150057|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:00:57 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:01:19 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:01:19 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:01:56 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:01:56 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64,T6645|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:02:39 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64,T6645|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:02:39 PM
CAD_U|CAFIV|T6645|ENR|20160609150239|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 3:02:39 PM
CAD_U|CAFIV|T6645|ENR|20160609150239|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 3:02:39 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:02:50 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,EFIV1,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:02:50 PM
CAD_U|CASLC|R20|ENR|20160609150250|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:02:50 PM
CAD_U|CASLC|R20|ENR|20160609150250|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:02:50 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:03:38 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:03:38 PM
CAD_U|CAFIV|EFIV1|AIQ|20160609150338|E-7G|||//6/9/2016 3:03:39 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:04:13 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:04:13 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:04:21 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:04:21 PM
CAD_U|CASLC|ME22|ENR|20160609150420|N-3A|16008408|MTCH|CASLU2016006137//6/9/2016 3:04:21 PM
CAD_U|CASLC|P22|AIQ|20160605133837|N-3A|||//6/9/2016 3:04:21 PM
CAD_U|CASLC|ME22|ENR|20160609150420|N-3A|16008408|MTCH|CASLU2016006137//6/9/2016 3:04:21 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:05 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:10 PM
CAD_U|CAFIV|T6645|ONS|20160609150510|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:11 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:12 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:12 PM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 3:05:14 PM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 3:05:14 PM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 3:05:14 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:27 PM
CAD_U|CASLU|B3416|ENR|20160609150041|A-32N|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CAPSM|E64|ENR|20160609150040|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CASLC|ME20|ENR|20160609150057|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CASLC|ME22|ENR|20160609150420|N-3A|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CASLC|R20|ENR|20160609150250|E-19B|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CAPSM|R64|ENR|20160609150043|A-32M|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_U|CAFIV|T6645|ONS|20160609150510|E-7G|16008408|MTCH|CASLU2016006137//6/9/2016 3:05:27 PM
CAD_E|CASLC16008408|CASLU2016006137|CAMPO|20160609145712|MTCH|MED, T/C HWY-HIGH SPEED|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||B3416,ME20,E64,R64,T6645,R20,ME22|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 3:05:29 PM
