CAD_E|CASLC14008910//7/17/2014 12:03:07 AM
CAD_U|CABOB|E8965|AIQ|20140717000307|CR-18A|||//7/17/2014 12:03:07 AM
CAD_E|CASLC14008948|CASLU|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5|||||Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:18 PM
CAD_E|CASLC14008948|CASLU|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5|||||Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:27 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:33 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:33 PM
CAD_U|CATEM|ETEM|DSP|20140717194933|T-5B|14008948|MTC|CASLU2014006390//7/17/2014 7:49:33 PM
CAD_U|CASLC|E30|DSP|20140717194933|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:49:33 PM
CAD_E|CASLC14008947|CASLU2014006389|EMS3CDF/|20140717194146|MED|MEDICAL AID CODE 3|-120.608571|35.666738|4475 PRAIRIE RD ||4800 BLK DRY CREEK RD|4800 BLK OUR PLACE RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//7/17/2014 7:49:41 PM
CAD_E|CASLC14008947|CASLU2014006389|EMS3CDF/|20140717194146|MED|MEDICAL AID CODE 3|-120.608571|35.666738|4475 PRAIRIE RD ||4800 BLK DRY CREEK RD|4800 BLK OUR PLACE RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//7/17/2014 7:49:41 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:44 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:47 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:49:52 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:49:52 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:49:52 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:49:56 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:50:05 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:50:07 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:50:59 PM
CAD_U|CASLC|E30|ACK|20140717195100|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:50:59 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:51:20 PM
CAD_U|CASLC|E30|ENR|20140717195120|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:51:20 PM
CAD_U|CASLC|E30|ENR|20140717195120|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:51:20 PM
CAD_U|CATEM|ETEM|DSP|20140717194933|T-5B|14008948|MTC|CASLU2014006390//7/17/2014 7:51:32 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 7:52:25 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 7:52:25 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 7:52:25 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:53:27 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||ETEM,E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:53:27 PM
CAD_U|CATEM|E7185|ENR|20140717195327|T-5B|14008948|MTC|CASLU2014006390//7/17/2014 7:53:27 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:53:30 PM
CAD_U|CATEM|ETEM|AIQ|20140717195330|T-5B|||//7/17/2014 7:53:30 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:55:04 PM
CAD_U|CASLC|E30|ONS|20140717195504|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:55:04 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.714357|35.543724|N HWY 101 / 600 VINEYARD DR ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:55:10 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:55:25 PM
CAD_U|CASLC|E30|ONS|20140717195504|R-17A|14008948|MTC|CASLU2014006390//7/17/2014 7:55:25 PM
CAD_U|CATEM|E7185|ENR|20140717195327|T-5B|14008948|MTC|CASLU2014006390//7/17/2014 7:55:25 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:55:26 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:56:16 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:56:16 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:56:16 PM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:56:23 PM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:56:23 PM
CAD_E|CASLC14008948|CASLU2014006390|EMS3CDF/|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:57:47 PM
CAD_U|CATEM|E7185|ONS|20140717195747|T-5B|14008948|MTC|CASLU2014006390//7/17/2014 7:57:47 PM
CAD_E|CASLC14008948|CASLU2014006390|VINEYARD|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E30,E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:57:58 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:24 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:24 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:24 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:28 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:28 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:58:28 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:59:02 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:59:02 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:59:02 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:59:03 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:59:03 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:59:03 PM
CAD_E|CASLU14008949|CASLU||20140717200000|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 8:00:00 PM
CAD_E|CASLU14008949|CASLU||20140717200000|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 8:02:05 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 8:02:48 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 8:02:48 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 8:02:48 PM
CAD_E|CASLC14008948|CASLU2014006390|VINEYARD|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 8:02:58 PM
CAD_E|CASLC14008948|CASLU2014006390|VINEYARD|20140717194856|MTC|MED, TRAFFIC COLLISION|-120.715150|35.545704|N HWY 101 NO   VINEYARD DR N ON RAMP ||||633_B_5/633_B_5||||E7185|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 8:02:58 PM
CAD_U|CASLC|E30|AOR|20140717200258|R-17A|||//7/17/2014 8:02:58 PM
CAD_E|CASLC14008948//7/17/2014 8:03:03 PM
CAD_U|CATEM|E7185|OFF//7/17/2014 8:03:03 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:03:08 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:03:08 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:03:08 PM
CAD_E|CASLC14008948//7/17/2014 8:03:19 PM
CAD_U|CASLC|E52|RTQ|20140717200745|R-8B|14008947|MED|CASLU2014006389//7/17/2014 8:07:45 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 8:08:01 PM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 8:08:01 PM
CAD_U|CASLC|E30|AIQ|20140717200933|R-17A|||//7/17/2014 8:09:32 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:13:28 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:13:28 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:13:28 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:13:30 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:13:30 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:13:30 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:13:32 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:13:32 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:13:32 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:15:59 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:15:59 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:15:59 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:16:02 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:16:02 PM
CAD_U|CAFKU|E4361|AIQ|20140717184527|FKU-1A|||//7/17/2014 8:16:02 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:20:20 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:20:20 PM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 8:20:20 PM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 8:20:21 PM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 8:20:21 PM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 8:20:21 PM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 8:20:22 PM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 8:20:22 PM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 8:20:22 PM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 8:20:23 PM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 8:20:23 PM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 8:20:23 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 8:20:25 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 8:20:25 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 8:20:25 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 8:20:26 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 8:20:26 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 8:20:26 PM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 8:20:27 PM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 8:20:27 PM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 8:20:27 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 8:20:28 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 8:20:28 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 8:20:28 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 8:20:29 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 8:20:29 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 8:20:29 PM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 8:20:30 PM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 8:20:30 PM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 8:20:30 PM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 8:20:31 PM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 8:20:31 PM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 8:20:32 PM
CAD_U|CABEU|E4674|AIQ|20140704150551|BEU-35|||//7/17/2014 8:20:33 PM
CAD_U|CABEU|E4674|AIQ|20140704150551|BEU-35|||//7/17/2014 8:20:33 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 8:20:34 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 8:20:34 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 8:20:34 PM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//7/17/2014 8:20:35 PM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//7/17/2014 8:20:35 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:20:36 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:20:36 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 8:20:36 PM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 8:20:37 PM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 8:20:37 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 8:20:38 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 8:20:38 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 8:20:38 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 8:20:40 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 8:20:40 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 8:20:40 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 8:20:41 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 8:20:41 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 8:20:41 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 8:20:42 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 8:20:42 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 8:20:42 PM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 8:20:43 PM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 8:20:43 PM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 8:20:43 PM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 8:20:44 PM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 8:20:44 PM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 8:20:44 PM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 8:20:45 PM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 8:20:45 PM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 8:20:45 PM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//7/17/2014 8:20:46 PM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//7/17/2014 8:20:46 PM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 8:20:47 PM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 8:20:47 PM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 8:20:48 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 8:20:49 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 8:20:49 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 8:20:49 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 8:20:50 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 8:20:50 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 8:20:50 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 8:20:51 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 8:20:51 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 8:20:51 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 8:20:52 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 8:20:52 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 8:20:52 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 8:20:53 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 8:20:53 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 8:20:53 PM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 8:20:55 PM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 8:20:55 PM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 8:20:55 PM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 8:20:56 PM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 8:20:56 PM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 8:20:56 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 8:20:57 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 8:20:57 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 8:20:57 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:20:58 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:20:58 PM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 8:20:58 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:20:59 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:20:59 PM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 8:20:59 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//7/17/2014 8:21:00 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//7/17/2014 8:21:00 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 8:21:01 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 8:21:01 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 8:21:01 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 8:21:03 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 8:21:03 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 8:21:03 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 8:21:04 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 8:21:04 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 8:21:04 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 8:21:05 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 8:21:05 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 8:21:05 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//7/17/2014 8:21:06 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//7/17/2014 8:21:06 PM
