CAD_E|CAPSM11010571//11/21/2011 12:04:10 AM
CAD_U|CAPSM|E64|AIQ|20111121000416|A-32M|||//11/21/2011 12:04:10 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 7:08:04 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 7:08:04 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:08:05 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:08:05 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:08:05 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:08:06 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:08:06 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:08:06 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:08:07 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:08:07 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:08:07 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:08:08 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:08:08 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:08:08 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:08:10 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:08:10 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:08:10 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:08:11 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:08:11 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:08:11 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:08:12 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:08:12 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:08:12 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:08:13 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:08:13 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:08:13 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:08:14 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:08:14 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:08:14 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:08:15 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:08:15 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:08:15 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:08:16 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:08:16 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:08:16 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:08:17 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:08:17 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:08:17 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:08:18 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:08:18 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:08:18 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:08:20 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:08:20 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:08:20 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:08:21 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:08:21 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:08:21 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:08:22 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:08:22 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:08:22 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:08:23 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:08:23 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:08:23 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:08:24 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:08:24 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:08:24 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:08:25 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:08:25 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:08:25 PM
CAD_E|USPVT11010596|CASLU2011009240|CS7 OOJ|20111121175026|OAFMHA|OTH, MED COPTER ACTIVITY|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:10:54 PM
CAD_E|USPVT11010596|CASLU2011009240|CS7 OOJ|20111121175026|OAFMHA|OTH, MED COPTER ACTIVITY|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:13:37 PM
CAD_U|USPVT|CS7|RTQ|20111121191344|CS7|11010596|OAFMHA|CASLU2011009240//11/21/2011 7:13:37 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 7:19:01 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 7:19:01 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 7:19:02 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 7:19:02 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 7:19:02 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 7:19:03 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 7:19:03 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 7:19:03 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 7:19:04 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 7:19:04 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 7:19:04 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 7:19:05 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 7:19:05 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 7:19:05 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 7:19:06 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 7:19:06 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 7:19:06 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 7:19:07 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 7:19:07 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 7:19:07 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 7:19:08 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 7:19:08 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:10 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:10 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:10 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 7:19:11 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 7:19:11 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 7:19:11 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 7:19:12 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 7:19:12 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 7:19:12 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 7:19:13 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 7:19:13 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:14 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:14 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 7:19:14 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 7:19:15 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 7:19:15 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 7:19:15 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 7:19:16 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 7:19:16 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 7:19:16 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 7:19:17 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 7:19:17 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 7:19:17 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 7:19:18 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 7:19:18 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 7:19:19 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 7:19:20 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 7:19:20 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 7:19:20 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 7:19:21 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 7:19:21 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 7:19:21 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 7:19:22 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 7:19:22 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 7:19:23 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 7:19:23 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 7:19:23 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 7:19:24 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 7:19:24 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 7:19:24 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 7:19:25 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 7:19:25 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 7:19:25 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 7:19:26 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 7:19:26 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 7:19:26 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 7:19:27 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 7:19:27 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 7:19:27 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 7:19:29 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 7:19:29 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 7:19:30 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 7:19:30 PM
CAD_E|USPVT11010596|CASLU2011009240|CS7 OOJ|20111121175026|OAFMHA|OTH, MED COPTER ACTIVITY|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:28:01 PM
CAD_E|USPVT11010596|CASLU2011009240|CS7 OOJ|20111121175026|OAFMHA|OTH, MED COPTER ACTIVITY|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:28:01 PM
CAD_U|USPVT|CS7|AIQ|20111121192807|CS7|||//11/21/2011 7:28:01 PM
CAD_E|USPVT11010596//11/21/2011 7:28:10 PM
CAD_E|USPVT11010598|CASLU||20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:08 PM
CAD_E|USPVT11010598|CASLU||20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:10 PM
CAD_E|USPVT11010598|CASLU||20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:10 PM
CAD_E|USPVT11010598|CASLU2011009242|CS7|20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:13 PM
CAD_E|USPVT11010598|CASLU2011009242|CS7|20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:14 PM
CAD_U|USPVT|CS7|DSP|20111121193720|CS7|11010598|MEDF|CASLU2011009242//11/21/2011 7:37:14 PM
CAD_E|USPVT11010598|CASLU2011009242|CS7|20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:37:17 PM
CAD_U|USPVT|CS7|ACK|20111121193723|CS7|11010598|MEDF|CASLU2011009242//11/21/2011 7:37:17 PM
CAD_E|USPVT11010598|CASLU2011009242|CS7|20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:46:18 PM
CAD_E|USPVT11010598|CASLU2011009242|CS7|20111121193715|MEDF|MED, FLIGHT|-120.448623|34.890915|MERCY BAKERSFIELD TO USC LA|OOJ|||816_F_2/03_T09N_R34W_S||-120.447838|34.890893|CS7|Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 7:46:21 PM
CAD_U|USPVT|CS7|ENR|20111121194628|CS7|11010598|MEDF|CASLU2011009242//11/21/2011 7:46:21 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 7:57:59 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 7:57:59 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 7:57:59 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 7:58:00 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 7:58:00 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 7:58:00 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:58:01 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:58:01 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 7:58:01 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:58:02 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:58:02 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 7:58:02 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:58:03 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:58:03 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 7:58:03 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:58:04 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:58:04 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 7:58:04 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:58:05 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:58:05 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 7:58:05 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:58:06 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:58:06 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 7:58:06 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:58:08 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:58:08 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 7:58:08 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:58:09 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:58:09 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 7:58:09 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:58:10 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:58:10 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 7:58:10 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:58:11 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:58:11 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 7:58:11 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:58:12 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:58:12 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 7:58:12 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:58:13 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:58:13 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 7:58:13 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:58:14 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:58:14 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 7:58:14 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:58:15 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:58:15 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 7:58:15 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:58:16 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:58:17 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 7:58:17 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:58:18 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:58:18 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 7:58:18 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:58:19 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:58:19 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 7:58:19 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:58:20 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:58:20 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 7:58:20 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:58:21 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:58:21 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 7:58:21 PM
CAD_U|USPVT|CS7|ENR|20111121194628|CS7|11010598|MEDF|CASLU2011009242//11/21/2011 8:01:26 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:04:14 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:04:14 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:04:14 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:07:11 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:07:11 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 8:07:11 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 8:09:00 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 8:09:00 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 8:09:02 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 8:09:02 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 8:09:02 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 8:09:03 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 8:09:03 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 8:09:03 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 8:09:04 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 8:09:04 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 8:09:04 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 8:09:05 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 8:09:05 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 8:09:05 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 8:09:06 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 8:09:06 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 8:09:06 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 8:09:07 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 8:09:07 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 8:09:07 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 8:09:08 PM
