CAD_E|CASLU11004372//5/26/2011 12:00:25 AM
CAD_U|CASLU|E3477|AIQ|20110525235949|A-36B|||//5/26/2011 12:00:25 AM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 6:39:42 PM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 6:39:42 PM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 6:39:44 PM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 6:39:44 PM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 6:39:44 PM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 6:39:45 PM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 6:39:45 PM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 6:39:45 PM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 6:39:46 PM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 6:39:46 PM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 6:39:46 PM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 6:39:47 PM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 6:39:47 PM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 6:39:47 PM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 6:39:48 PM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 6:39:48 PM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 6:39:48 PM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 6:39:49 PM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 6:39:49 PM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 6:39:49 PM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 6:39:50 PM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 6:39:50 PM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 6:39:50 PM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 6:39:51 PM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 6:39:51 PM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 6:39:51 PM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 6:39:52 PM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 6:39:52 PM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 6:39:52 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791,E3482//5/26/2011 6:46:08 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791,E3482//5/26/2011 6:46:08 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791,E3482//5/26/2011 6:46:08 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791,E3482//5/26/2011 6:46:16 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791,E3482//5/26/2011 6:46:16 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:03 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:04 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:07 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:07 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:11 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:11 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:12 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:29 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:29 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:29 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791//5/26/2011 6:49:33 PM
CAD_U|CASLU|E3482|AIQ|20110526184927|G-16A|||//5/26/2011 6:49:33 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:53 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:54 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:49:54 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:14 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:14 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:14 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:14 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:14 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:17 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:17 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:17 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:17 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:19 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:19 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:19 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:19 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:22 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:50:22 PM
CAD_E|CAOCE11004394|CASLU|EMS3CDF/|20110526184859|OOA|OTH, ASSIST|-120.620200|35.104463|=L(35.104463|OCE| | |714_E_7/31_T32S_R13E_M||-120.620201|35.104462|//5/26/2011 6:51:07 PM
CAD_E|CAOCE11004394//5/26/2011 6:51:27 PM
CAD_E|CACMB11004393|CASLU2011003880|EMS3CDF/|20110526182855|MED|MEDICAL AID CODE 3|-121.076711|35.547776|1776 BRADFORD RD |CAMBRIA|2499 BLK KAY AVE|1800 BLK ORVILLE PL|548_H_2/35_T27S_R08E_M||||E5791//5/26/2011 6:54:57 PM
CAD_E|CACMB11004393//5/26/2011 6:59:09 PM
CAD_U|CACMB|E5791|AIQ|20110526185903|G-16B|||//5/26/2011 6:59:09 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:04 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:04 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:04 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:10 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:10 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:01:10 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:14:08 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:14:08 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:14:08 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:15:08 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:15:08 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:15:08 PM
CAD_U|CASLU|B3411|AOR|20110526191634|A-36I|||//5/26/2011 7:16:39 PM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 7:28:11 PM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 7:28:11 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 7:28:12 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 7:28:12 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 7:28:12 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 7:28:13 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 7:28:13 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 7:28:13 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:28:15 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:28:15 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 7:28:15 PM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 7:28:16 PM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 7:28:16 PM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 7:28:16 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 7:28:17 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 7:28:17 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 7:28:17 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 7:28:18 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 7:28:18 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 7:28:18 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 7:28:19 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 7:28:19 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 7:28:19 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 7:28:20 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 7:28:20 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 7:28:20 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 7:28:21 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 7:28:21 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 7:28:21 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 7:28:22 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 7:28:22 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 7:28:22 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 7:28:24 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 7:28:24 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 7:28:24 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 7:28:25 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 7:28:25 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 7:28:25 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 7:28:26 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 7:28:26 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 7:28:26 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 7:28:27 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 7:28:27 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 7:28:27 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 7:28:28 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 7:28:28 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 7:28:28 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 7:28:29 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 7:28:29 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 7:28:29 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 7:28:30 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 7:28:30 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 7:28:30 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 7:28:31 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 7:28:31 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 7:28:31 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 7:28:33 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 7:28:33 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 7:28:33 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 7:28:34 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 7:28:34 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 7:28:34 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:28:35 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:28:35 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 7:28:35 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 7:28:36 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 7:28:36 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 7:28:36 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 7:28:37 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 7:28:37 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 7:28:37 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 7:28:38 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 7:28:38 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 7:28:38 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 7:28:39 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 7:28:39 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 7:28:39 PM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 7:29:03 PM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 7:29:03 PM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 7:29:04 PM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 7:29:04 PM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 7:29:05 PM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 7:29:05 PM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 7:29:05 PM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 7:29:06 PM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 7:29:06 PM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 7:29:06 PM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 7:29:07 PM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 7:29:07 PM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 7:29:07 PM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 7:29:08 PM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 7:29:08 PM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 7:29:08 PM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 7:29:09 PM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 7:29:09 PM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 7:29:09 PM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 7:29:10 PM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 7:29:10 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 7:29:12 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 7:29:12 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 7:29:12 PM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 7:29:13 PM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 7:29:13 PM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 7:29:13 PM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 7:29:14 PM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 7:29:14 PM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 7:29:15 PM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 7:29:15 PM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 7:29:15 PM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 7:29:16 PM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 7:29:16 PM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 7:29:16 PM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 7:29:17 PM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 7:29:17 PM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 7:29:17 PM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 7:29:18 PM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 7:29:18 PM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 7:29:18 PM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 7:29:19 PM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 7:29:19 PM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 7:29:19 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 7:29:20 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 7:29:21 PM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 7:29:22 PM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 7:29:22 PM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 7:29:22 PM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 7:29:23 PM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 7:29:23 PM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 7:29:23 PM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 7:29:24 PM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 7:29:24 PM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 7:29:24 PM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 7:29:25 PM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 7:29:25 PM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 7:29:26 PM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 7:29:26 PM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 7:29:26 PM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 7:29:27 PM
