CAD_E|CAMRB15000403|CASLU2015000301|GREENWOOD|20150107200234|FSR|FIRE, RESIDENTIAL|-120.854895|35.388848|2509 GREENWOOD AVE |MB|550 BLK PAULA ST|500 BLK ELENA ST|611_F_3||||U5332|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 12:09:03 AM
CAD_U|CAMRB|U5332|ONS|20150107234903|B-11C|15000403|FSR|CASLU2015000301//1/8/2015 12:09:03 AM
CAD_E|CASLC15000424|CASLU|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:52:52 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:52:55 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:52:55 AM
CAD_U|CASLC|ME20|DSP|20150108115255|E-19B|15000424|MED|CASLU2015000314//1/8/2015 11:52:55 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:00 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:11 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:25 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:30 AM
CAD_U|CASLC|ME20|ACK|20150108115330|E-19B|15000424|MED|CASLU2015000314//1/8/2015 11:53:30 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:39 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:43 AM
CAD_U|CASLC|ME20|ENR|20150108115343|E-19B|15000424|MED|CASLU2015000314//1/8/2015 11:53:43 AM
CAD_U|CASLC|ME20|ENR|20150108115343|E-19B|15000424|MED|CASLU2015000314//1/8/2015 11:53:43 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:45 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:53:46 AM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 11:55:41 AM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 11:55:41 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 11:55:41 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 11:55:41 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 11:55:41 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 11:55:41 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 11:55:41 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 11:55:41 AM
CAD_U|CAFKU|D4341|AIQ|20150108074028|FKU-1A|||//1/8/2015 11:55:41 AM
CAD_U|CAFKU|D4341|AIQ|20150108074028|FKU-1A|||//1/8/2015 11:55:41 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 11:55:42 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 11:55:42 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 11:55:42 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 11:55:42 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 11:55:43 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 11:55:43 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 11:55:43 AM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 11:55:43 AM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 11:55:44 AM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 11:55:44 AM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 11:55:44 AM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 11:55:44 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 11:55:46 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 11:55:46 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 11:55:46 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 11:55:47 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 11:55:47 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR3|AIQ|20150108074220|FKU-1A|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR3|AIQ|20150108074220|FKU-1A|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR3|AIQ|20150108074220|FKU-1A|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 11:55:47 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 11:55:47 AM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 11:57:56 AM
CAD_U|CASLC|ME20|ONS|20150108115756|E-19B|15000424|MED|CASLU2015000314//1/8/2015 11:57:56 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:58:57 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:58:57 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 11:58:57 AM
CAD_U|CASLU|E3483|AOR|20150108115924|B-7A|||//1/8/2015 11:59:24 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:09:29 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:09:29 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:09:29 PM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 12:10:47 PM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 12:10:47 PM
CAD_U|CASLC|ME20|AOR|20150108121047|E-19B|||//1/8/2015 12:10:47 PM
CAD_U|CASLC|ME20|AOR|20150108121051|E-19B|||//1/8/2015 12:10:51 PM
CAD_E|CASLC15000424|CASLU2015000314|EMS3CDF/|20150108115223|MED|MEDICAL AID CODE 3|-120.480237|35.046270|114 SEA ST ||330 BLK N THOMPSON AVE|330 BLK N BURTON ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 12:11:11 PM
CAD_E|CASLC15000424//1/8/2015 12:11:13 PM
CAD_E|CASLC15000424//1/8/2015 12:11:29 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:11:50 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:11:50 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:11:50 PM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 12:14:40 PM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 12:14:40 PM
CAD_U|CASBY|ME15|AOR|20150108121632|B-15A|||//1/8/2015 12:16:32 PM
CAD_U|CASLU|E3467|AOR|20150108112202|E-19B|||//1/8/2015 12:16:53 PM
CAD_U|CASBY|MR15|AOR|20150108121804|B-15A|||//1/8/2015 12:18:04 PM
CAD_E|CAPRF15000425|CASLU||20150108122038|MTC|MED, TRAFFIC COLLISION|-120.684021|35.639549|HWY 46E N OFF RAMP /   N HWY 101 |PR|||513_G_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 12:20:38 PM
CAD_E|CAPRF15000425|CASLU||20150108122038|MTC|MED, TRAFFIC COLLISION|-120.684021|35.639549|HWY 46E N OFF RAMP /   N HWY 101 |PR|||513_G_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 12:20:52 PM
CAD_E|CAPRF15000425|CASLU||20150108122038|MTC|MED, TRAFFIC COLLISION|-120.684021|35.639549|HWY 46E N OFF RAMP /   N HWY 101 |PR|||513_G_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 12:21:31 PM
CAD_E|CAPRF15000425//1/8/2015 12:21:37 PM
CAD_E|CAPRF15000425//1/8/2015 12:21:52 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:25:10 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:25:10 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:25:10 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:32:02 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:32:02 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:32:02 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:40:25 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:40:25 PM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 12:40:25 PM
CAD_U|CASLU|E3483|AOR|20150108124743|B-7A|||//1/8/2015 12:47:43 PM
CAD_U|CASLU|E3465|AIQ|20150108125411|K-11A|||//1/8/2015 12:54:11 PM
CAD_U|CASLU|E3483|AIQ|20150108130211|B-7A|||//1/8/2015 1:02:11 PM
CAD_E|CASLU15000426|CASLU||20150108130250|OAM|OTH, MISCELLANEOUS|-120.705101|35.269467|10660 LOS OSOS VALLEY RD |SLO_CO| UNNAMED RD|1400 BLK DIABLO DR|653_D_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 1:02:50 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:21 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:21 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:21 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:25 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:25 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:05:25 PM
CAD_U|CASLC|ME20|AIQ|20150108131715|E-19B|||//1/8/2015 1:17:15 PM
CAD_U|CASBY|MR15|AIQ|20150108131719|B-15A|||//1/8/2015 1:17:19 PM
CAD_U|CASBY|ME15|AIQ|20150108133108|B-15A|||//1/8/2015 1:31:08 PM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 1:35:35 PM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 1:35:36 PM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|D4341|AIQ|20150108074028|FKU-1A|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|D4341|AIQ|20150108074028|FKU-1A|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 1:35:37 PM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 1:35:37 PM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|E4681|AIQ|20150108075614|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 1:35:38 PM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 1:35:38 PM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 1:35:38 PM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 1:35:39 PM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 1:35:40 PM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 1:35:40 PM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 1:35:40 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:35:40 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:35:40 PM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 1:35:40 PM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 1:35:40 PM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 1:35:40 PM
