CAD_E|CASLC15019130|CASLU2015013338|EMS3CDF/|20151222234226|MED|MEDICAL AID CODE 3|-120.845662|35.360038|670 OLIVE ST ||400 BLK SHASTA AVE|430 BLK PINEY WAY|633_B_5/633_B_5||||E5392|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 12:04:52 AM
CAD_U|CAMRB|E5392|RTQ|20151223000451|B-11C|15019130|MED|CASLU2015013338//12/23/2015 12:04:52 AM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:04 PM
CAD_E|CACMB15019153|CASLU|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:08 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|OOA|OTH, ASSIST|-120.727177|35.320794|0 BLACK MOUNTAIN RD||No Cross Street|PARK VIEW DR|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:09 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:23 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:58:23 PM
CAD_U|CACMB|ME5791|DSP|20151223135822|G-16B|15019153|MED|CASLU2015013351//12/23/2015 1:58:23 PM
CAD_U|CASLU|E3466|DSP|20151223135822|G-16A|15019153|MED|CASLU2015013351//12/23/2015 1:58:23 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:40 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:58:46 PM
CAD_E|CASLC15019154|CASLU|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:02 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53,CO38|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:23 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53,CO38|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:23 PM
CAD_U|CASLC|B1|DSP|20151223135923|G-16B|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMRB|CMRB|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMRB|E5392|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CASLU|E3469|DSP|20151223135923|B-7A|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMRB|COVER53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMBHP|MBHP|DSP|20151223135923|B-11D|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMRB|CO53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_U|CAMBHP|CO38|DSP|20151223135923|B-11D|15019154|MEDM|CASLU2015013352//12/23/2015 1:59:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:24 PM
CAD_U|CAMBHP|CO38|AIQ|20151223135923|B-11D|||//12/23/2015 1:59:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 1:59:42 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 1:59:58 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:00:07 PM
CAD_U|CASLU|E3469|ENR|20151223140006|B-7A|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:07 PM
CAD_U|CASLU|E3469|ENR|20151223140006|B-7A|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:07 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:00:12 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:00:13 PM
CAD_U|CAMRB|E5392|ENR|20151223140013|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:13 PM
CAD_U|CAMRB|E5392|ENR|20151223140013|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:13 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 2:00:21 PM
CAD_U|CASLU|E3466|ENR|20151223140021|G-16A|15019153|MED|CASLU2015013351//12/23/2015 2:00:21 PM
CAD_U|CASLU|E3466|ENR|20151223140021|G-16A|15019153|MED|CASLU2015013351//12/23/2015 2:00:21 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 2:00:26 PM
CAD_U|CACMB|ME5791|DSP|20151223135822|G-16B|15019153|MED|CASLU2015013351//12/23/2015 2:00:26 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:00:46 PM
CAD_U|CASLC|B1|ENR|20151223140046|G-16B|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:46 PM
CAD_U|CASLC|B1|ENR|20151223140046|G-16B|15019154|MEDM|CASLU2015013352//12/23/2015 2:00:46 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:24 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 2:01:27 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:27 PM
CAD_U|CAMRB|CMRB|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:27 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:27 PM
CAD_U|CAMRB|CO53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:27 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:27 PM
CAD_U|CAMRB|COVER53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:27 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.838790|35.346085|MORRO BAY STATE PARK @ =L(35.346085|| | |633_B_5/633_B_5||-120.841963|35.346502|B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:27 PM
CAD_U|CAMBHP|MBHP|DSP|20151223135923|B-11D|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:27 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:32 PM
CAD_U|CASLC|B1|ENR|20151223140046|G-16B|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CAMRB|CMRB|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CAMRB|CO53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CAMRB|COVER53|DSP|20151223135923|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CASLU|E3469|ENR|20151223140006|B-7A|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CAMRB|E5392|ENR|20151223140013|B-11C|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_U|CAMBHP|MBHP|DSP|20151223135923|B-11D|15019154|MEDM|CASLU2015013352//12/23/2015 2:01:32 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:32 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:01:33 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 2:02:02 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:02:11 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:02:24 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53,MR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:02:33 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53,MR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:02:33 PM
CAD_U|CASBY|MR15|DSP|20151223140232|B-15A|15019154|MEDM|CASLU2015013352//12/23/2015 2:02:33 PM
CAD_E|CASLC15019154|CASLU2015013352|EMS3CDF/|20151223135750|MEDM|MED, MASS CASUALTY|-120.839930|35.353502|BLACK MOUNTAIN RD /   PARK VIEW DR ||||633_B_5/633_B_5||||B1,CMRB,E5392,E3469,COVER53,MBHP,CO53,MR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 2:02:43 PM
CAD_E|CACMB15019153|CASLU2015013351|EMS3CDF/|20151223135719|MED|MEDICAL AID CODE 3|-121.108570|35.571646|315 WEYMOUTH ST |CAMBRIA|6100 BLK BRIGHTON LN|6100 BLK CHARING LN|528_D_5||||ME5791,E3466|Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 2:02:44 PM
