CAD_E|CASLC11010192//11/8/2011 12:07:27 AM
CAD_U|CASLC|ME22|AIQ|20111108000731|N-3A|||//11/8/2011 12:07:27 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 7:28:43 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 7:28:43 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 7:28:43 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 7:28:44 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 7:28:44 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 7:28:44 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 7:28:45 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 7:28:45 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 7:28:45 PM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 7:28:46 PM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 7:28:46 PM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 7:28:46 PM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 7:28:47 PM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 7:28:47 PM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 7:28:47 PM
CAD_U|USPVT|CS7|ONS|20111108191617|CS7|11010214|OAFMHA|CASLU2011008908//11/8/2011 7:36:13 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 7:39:04 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 7:39:04 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 7:39:05 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 7:39:05 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 7:39:05 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 7:39:06 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 7:39:06 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 7:39:06 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 7:39:07 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 7:39:07 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 7:39:07 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 7:39:08 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 7:39:08 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 7:39:08 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 7:39:09 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 7:39:09 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 7:39:09 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 7:39:11 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 7:39:11 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 7:39:11 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/8/2011 7:39:12 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/8/2011 7:39:12 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:13 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:13 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:13 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 7:39:14 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 7:39:14 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 7:39:14 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 7:39:15 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 7:39:15 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 7:39:15 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/8/2011 7:39:16 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/8/2011 7:39:16 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:17 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:17 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 7:39:17 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 7:39:18 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 7:39:18 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 7:39:18 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 7:39:19 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 7:39:19 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 7:39:19 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 7:39:21 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 7:39:21 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 7:39:21 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/8/2011 7:39:22 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/8/2011 7:39:22 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 7:39:23 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 7:39:23 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 7:39:23 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 7:39:24 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 7:39:24 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 7:39:24 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/8/2011 7:39:25 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/8/2011 7:39:25 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 7:39:26 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 7:39:26 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 7:39:26 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 7:39:27 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 7:39:27 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 7:39:27 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 7:39:28 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 7:39:28 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 7:39:28 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 7:39:30 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 7:39:30 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 7:39:30 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 7:39:31 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 7:39:31 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 7:39:31 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/8/2011 7:39:32 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/8/2011 7:39:32 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/8/2011 7:39:33 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/8/2011 7:39:33 PM
CAD_U|CASBY|ME15|AIQ|20111107155331|B-15A|||//11/8/2011 7:39:41 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 7:40:05 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 7:40:05 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 7:40:05 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 7:40:06 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 7:40:06 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 7:40:06 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/8/2011 7:40:07 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/8/2011 7:40:07 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 7:40:08 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 7:40:08 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 7:40:08 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 7:40:09 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 7:40:09 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 7:40:09 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:10 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:10 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 7:40:11 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 7:40:11 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 7:40:11 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 7:40:13 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 7:40:13 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 7:40:13 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 7:40:14 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 7:40:14 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 7:40:14 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:15 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:15 PM
CAD_U|CASBY|MR15|AIQ|20111107020355|B-15A|||//11/8/2011 7:40:15 PM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 7:40:16 PM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 7:40:16 PM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 7:40:16 PM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 7:40:17 PM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 7:40:17 PM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 7:40:17 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 7:40:18 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 7:40:18 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 7:40:18 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:19 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:19 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 7:40:19 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 7:40:20 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 7:40:20 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 7:40:20 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 7:40:22 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 7:40:22 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 7:40:22 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 7:40:23 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 7:40:23 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 7:40:23 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 7:40:24 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 7:40:24 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 7:40:24 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 7:40:25 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 7:40:25 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 7:40:25 PM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 7:40:26 PM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 7:40:26 PM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 7:40:26 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:12 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:13 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:15 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:15 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:16 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:16 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:17 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:21 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717605|35.553433|=L(35.553433|TEMP| | |553_C_1/30_T27S_R12E_M||-120.717604|35.553433||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:22 PM
CAD_E|CATEM11010215|CASLU|EMS3CDF/|20111108194611|OOA|OTH, ASSIST|-120.717604|35.553431|290 HEATHER CT |TEMP|1050 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/8/2011 7:46:24 PM
CAD_E|CATEM11010215//11/8/2011 7:46:58 PM
CAD_U|USPVT|CS7|TRN|20111108195119|CS7|11010214|OAFMHA|CASLU2011008908//11/8/2011 7:51:14 PM
CAD_U|CAFKU|D4341|OFF//11/8/2011 8:04:26 PM
CAD_U|CASLC|E262|AIQ|20111005195305|A-24C|||//11/8/2011 8:08:59 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:14:10 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:14:10 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:14:10 PM
CAD_U|CACDF|C406|AIQ|20110906155506|BVHB|||//11/8/2011 8:18:14 PM
CAD_U|CACDF|C406|AIQ|20110906155506|BVHB|||//11/8/2011 8:18:14 PM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 8:18:15 PM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 8:18:15 PM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 8:18:15 PM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 8:18:16 PM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 8:18:16 PM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 8:18:16 PM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 8:18:17 PM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 8:18:17 PM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 8:18:17 PM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 8:18:18 PM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 8:18:18 PM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 8:18:18 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:18:19 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:18:19 PM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 8:18:19 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 8:18:20 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 8:18:20 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 8:18:20 PM
CAD_U|CABEU|E4664|AIQ|20110914102104|BEU-31|||//11/8/2011 8:18:22 PM
CAD_U|CABEU|E4664|AIQ|20110914102104|BEU-31|||//11/8/2011 8:18:22 PM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 8:18:23 PM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 8:18:23 PM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 8:18:23 PM
CAD_U|CABEU|E4674|AIQ|20110904204426|BEU-30|||//11/8/2011 8:18:24 PM
CAD_U|CABEU|E4674|AIQ|20110904204426|BEU-30|||//11/8/2011 8:18:24 PM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 8:18:25 PM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 8:18:25 PM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 8:18:25 PM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 8:18:26 PM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 8:18:26 PM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 8:18:26 PM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 8:18:27 PM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 8:18:27 PM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 8:18:27 PM
CAD_U|CABEU|E4693|AIQ|20111108144555|BEU-30|||//11/8/2011 8:18:28 PM
CAD_U|CABEU|E4693|AIQ|20111108144555|BEU-30|||//11/8/2011 8:18:28 PM
CAD_U|CABEU|E4693|AIQ|20111108144555|BEU-30|||//11/8/2011 8:18:28 PM
CAD_U|CABEU|E4694|AIQ|20111030141517|BEU-30|||//11/8/2011 8:18:29 PM
CAD_U|CABEU|E4694|AIQ|20111030141517|BEU-30|||//11/8/2011 8:18:29 PM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 8:18:30 PM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 8:18:30 PM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 8:18:30 PM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 8:18:32 PM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 8:18:32 PM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 8:18:32 PM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 8:18:33 PM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 8:18:33 PM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 8:18:33 PM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 8:18:34 PM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 8:18:34 PM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 8:18:34 PM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 8:18:35 PM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 8:18:35 PM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 8:18:35 PM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 8:18:36 PM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 8:18:36 PM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 8:18:36 PM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 8:18:37 PM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 8:18:37 PM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 8:18:37 PM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 8:18:38 PM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 8:18:38 PM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 8:18:38 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 8:18:39 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 8:18:39 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 8:18:39 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 8:18:40 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 8:18:40 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 8:18:40 PM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 8:18:42 PM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 8:18:42 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 8:18:43 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 8:18:43 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 8:18:43 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 8:18:44 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 8:18:44 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 8:18:44 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 8:18:45 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 8:18:45 PM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 8:18:45 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 8:18:46 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 8:18:46 PM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 8:18:46 PM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 8:18:47 PM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 8:18:47 PM
