CAD_E|CAPSM11005137|CASLU2011004492|PA|20110616235330|PAO|PA, PUBLIC ASSIST|-120.685115|35.160955|135 SEACLIFF DR |PB|2599 BLK RUBY CT|165 BLK PADDOCK AVE|693_G_6/09_T32S_R12E_M||||E3470|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 12:03:24 AM
CAD_U|CASLU|E3470|ONS|20110617000318|A-32L|11005137|PAO|CASLU2011004492//6/17/2011 12:03:24 AM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 9:28:50 PM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 9:28:50 PM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 9:28:50 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 9:28:51 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 9:28:51 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 9:28:51 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 9:28:52 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 9:28:52 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 9:28:52 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 9:28:54 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 9:28:54 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 9:28:54 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 9:28:55 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 9:28:55 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 9:28:55 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 9:28:56 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 9:28:56 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 9:28:56 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 9:28:57 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 9:28:57 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 9:28:57 PM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 9:28:58 PM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 9:28:58 PM
CAD_E|CAPSM11005172//6/17/2011 9:39:08 PM
CAD_U|CAPSM|E64|AIQ|20110617213900|A-32M|||//6/17/2011 9:39:08 PM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 10:18:11 PM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 10:18:11 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 10:18:13 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 10:18:13 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 10:18:13 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 10:18:14 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 10:18:14 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 10:18:14 PM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 10:18:14 PM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 10:18:14 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 10:18:15 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 10:18:15 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:16 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:16 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:16 PM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 10:18:17 PM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 10:18:17 PM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 10:18:17 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 10:18:17 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 10:18:17 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 10:18:17 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:18 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 10:18:19 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 10:18:20 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 10:18:21 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 10:18:21 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 10:18:21 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 10:18:22 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 10:18:22 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 10:18:22 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 10:18:22 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 10:18:22 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 10:18:23 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 10:18:23 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 10:18:23 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 10:18:23 PM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 10:18:24 PM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 10:18:24 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 10:18:24 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 10:18:24 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 10:18:24 PM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 10:18:25 PM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 10:18:25 PM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 10:18:25 PM
CAD_U|CABEU|E4694|AIQ|20110607120505|BEU-30|||//6/17/2011 10:18:25 PM
CAD_U|CABEU|E4694|AIQ|20110607120505|BEU-30|||//6/17/2011 10:18:25 PM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 10:18:26 PM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 10:18:27 PM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 10:18:28 PM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 10:18:28 PM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 10:18:28 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 10:18:28 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 10:18:28 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 10:18:28 PM
CAD_U|CABEU|E4694|AIQ|20110617143950|BEU-30|||//6/17/2011 10:18:29 PM
CAD_U|CABEU|E4694|AIQ|20110617143950|BEU-30|||//6/17/2011 10:18:29 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 10:18:29 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 10:18:29 PM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 10:18:30 PM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 10:18:30 PM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 10:18:30 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 10:18:30 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 10:18:30 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 10:18:30 PM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 10:18:31 PM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 10:18:31 PM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 10:18:31 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:32 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:32 PM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 10:18:33 PM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 10:18:33 PM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 10:18:33 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 10:18:33 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 10:18:33 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 10:18:33 PM
CAD_U|CABEU|GAB5|AIQ|20110617081306|BEU-30|||//6/17/2011 10:18:34 PM
CAD_U|CABEU|GAB5|AIQ|20110617081306|BEU-30|||//6/17/2011 10:18:34 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 10:18:34 PM
CAD_U|CABEU|GAB5|AIQ|20110617081306|BEU-30|||//6/17/2011 10:18:34 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 10:18:34 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 10:18:34 PM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 10:18:35 PM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 10:18:35 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 10:18:35 PM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 10:18:35 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 10:18:35 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 10:18:35 PM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 10:18:36 PM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 10:18:36 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:36 PM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 10:18:36 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:36 PM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 10:18:37 PM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 10:18:37 PM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 10:18:37 PM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 10:18:37 PM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 10:18:37 PM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 10:18:37 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 10:18:38 PM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 10:18:39 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:39 PM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 10:18:39 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:39 PM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 10:18:39 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 10:18:40 PM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 10:18:40 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 10:18:40 PM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 10:18:40 PM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 10:18:41 PM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 10:18:41 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 10:18:42 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 10:18:43 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 10:18:44 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 10:18:44 PM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 10:18:44 PM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 10:18:44 PM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 10:18:44 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 10:18:45 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 10:18:45 PM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 10:18:45 PM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 10:18:45 PM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 10:18:45 PM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 10:18:45 PM
CAD_U|CACDF|T78|AIQ|20110605093650|FAAB|||//6/17/2011 10:18:46 PM
CAD_U|CACDF|T78|AIQ|20110605093650|FAAB|||//6/17/2011 10:18:46 PM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 10:18:46 PM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 10:18:46 PM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 10:18:46 PM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 10:18:47 PM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 10:18:47 PM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 10:18:47 PM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 10:18:48 PM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 10:18:48 PM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 10:18:48 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 10:18:49 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 10:18:49 PM
CAD_U|CAFKU|E4382|AIQ|20110617132523|FKU-2|||//6/17/2011 10:18:49 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 10:18:51 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 10:18:51 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 10:18:51 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 10:18:52 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 10:18:52 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 10:18:52 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 10:18:53 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 10:18:53 PM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 10:18:53 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 10:18:54 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 10:18:54 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 10:18:54 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 10:18:55 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 10:18:55 PM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 10:18:55 PM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 10:18:56 PM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 10:18:56 PM
CAD_U|CAFKU|E4352|OFF//6/17/2011 10:23:35 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|OOA|OTH, ASSIST|-120.606215|35.429120|=L(35.429120|SLO_CO| | |594_G_5/05_T29S_R13E_M||-120.606215|35.429119||//6/17/2011 10:25:06 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|OOA|OTH, ASSIST|-120.606215|35.429120|=L(35.429120|SLO_CO| | |594_G_5/05_T29S_R13E_M||-120.606215|35.429119||//6/17/2011 10:25:07 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|OOA|OTH, ASSIST|-120.606215|35.429120|=L(35.429120|SLO_CO| | |594_G_5/05_T29S_R13E_M||-120.606215|35.429119||//6/17/2011 10:26:00 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|OOA|OTH, ASSIST|-120.606215|35.429120|=L(35.429120|SLO_CO| | |594_G_5/05_T29S_R13E_M||-120.606215|35.429119||//6/17/2011 10:26:00 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|OOA|OTH, ASSIST|-120.606215|35.429120|=L(35.429120|SLO_CO| | |594_G_5/05_T29S_R13E_M||-120.606215|35.429119||//6/17/2011 10:26:01 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M|||||//6/17/2011 10:26:27 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M|||||//6/17/2011 10:26:28 PM
CAD_E|CASLU11005176|CASLU|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M|||||//6/17/2011 10:26:28 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,EATS|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:26:41 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,EATS|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:26:41 PM
CAD_U|CASLC|E40|DSP|20110617222632|K-11A|11005176|MED|CASLU2011004526//6/17/2011 10:26:41 PM
CAD_U|CAATS|EATS|DSP|20110617222632|T-13C|11005176|MED|CASLU2011004526//6/17/2011 10:26:41 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,EATS|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:27:26 PM
CAD_U|CASLC|E40|DSP|20110617222632|K-11A|11005176|MED|CASLU2011004526//6/17/2011 10:28:46 PM
CAD_U|CAATS|EATS|DSP|20110617222632|T-13C|11005176|MED|CASLU2011004526//6/17/2011 10:28:46 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,EATS,E7999|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:29:20 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,EATS,E7999|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:29:20 PM
CAD_U|CAATS|E7999|ENR|20110617222911|T-13C|11005176|MED|CASLU2011004526//6/17/2011 10:29:20 PM
CAD_U|CAATS|E7999|ENR|20110617222911|T-13C|11005176|MED|CASLU2011004526//6/17/2011 10:29:20 PM
CAD_E|CASLU11005176|CASLU2011004526|EMS2CDF/|20110617222500|MED|MEDICAL AID CODE 3|-120.606214|35.429119|14900 EL CAMINO REAL |SLO_CO|14899 BLK SANDOVAL RD|9399 BLK SANTA MARGARITA RD|594_G_5/05_T29S_R13E_M||||E40,E7999|Command:LOCAL Pri Tactical:CALCORD //6/17/2011 10:29:23 PM
CAD_U|CAATS|EATS|AIQ|20110617222914|T-13C|||//6/17/2011 10:29:23 PM
