CAD_U|CASLC|E50|AIQ|20140401000923|C-7A|||//4/1/2014 12:09:23 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 6:48:16 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 6:48:16 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 6:48:17 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 6:48:17 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 6:48:18 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 6:48:18 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 6:48:18 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 6:48:19 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 6:48:19 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 6:48:19 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 6:48:21 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 6:48:21 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 6:48:21 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 6:48:22 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 6:48:22 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 6:48:22 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 6:48:23 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 6:48:23 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 6:48:23 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 6:48:24 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 6:48:24 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 6:48:24 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 6:48:25 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 6:48:25 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 6:48:25 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 6:48:27 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 6:48:27 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 6:48:27 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 6:48:28 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 6:48:28 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 6:48:28 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 6:48:29 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 6:48:29 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 6:48:29 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 6:48:30 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 6:48:30 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 6:48:30 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 6:48:31 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 6:48:31 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 6:48:31 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 6:48:33 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 6:48:33 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 6:48:33 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 6:48:34 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 6:48:34 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 6:48:35 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 6:48:35 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 6:48:35 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 6:48:36 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 6:48:36 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 6:48:36 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 6:48:38 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 6:48:38 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 6:48:38 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 6:48:39 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 6:48:39 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 6:48:39 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 6:48:40 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 6:48:40 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 6:48:40 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 6:48:41 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 6:48:41 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 6:48:41 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 6:48:42 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 6:48:42 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 6:48:42 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 6:48:44 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 6:48:44 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 6:48:44 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 6:48:45 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 6:48:45 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 6:48:45 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 6:48:46 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 6:48:46 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 6:48:46 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 6:48:47 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 6:48:47 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 6:48:47 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 6:48:49 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 6:48:49 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 6:48:49 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 6:48:50 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 6:48:50 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 6:48:50 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 6:48:51 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 6:48:51 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 6:48:51 PM
CAD_U|CASLC|E33|AOR|20140401184936|H-6A|||//4/1/2014 6:49:35 PM
CAD_U|CASLC|E33|AOR|20140401185030|H-6A|||//4/1/2014 6:50:30 PM
CAD_E|CASLC14003858|CASLU2014002845|EMS3CDF/|20140401183001|MED|MEDICAL AID CODE 3|-120.839831|35.329515|1229 3RD ST ||700 BLK SANTA YSABEL AVE|700 BLK SANTA MARIA AVE|633_B_5/633_B_5||||ME15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 6:52:45 PM
CAD_U|CASBY|MR15|AOR|20140401185245|B-15A|||//4/1/2014 6:52:45 PM
CAD_U|CASBY|MR15|AIQ|20140401185402|B-15A|||//4/1/2014 6:54:02 PM
CAD_U|CASBY|MR15|AOR|20140401185410|B-15A|||//4/1/2014 6:54:10 PM
CAD_U|CASBY|ME15|RTQ|20140401185504|B-15A|14003858|MED|CASLU2014002845//4/1/2014 6:55:04 PM
CAD_E|CASLC14003858//4/1/2014 6:55:41 PM
CAD_U|CASBY|ME15|AOR|20140401185541|B-15A|||//4/1/2014 6:55:41 PM
CAD_U|CASBY|ME15|AOR|20140401185545|B-15A|||//4/1/2014 6:55:44 PM
CAD_E|CASLC14003858//4/1/2014 6:55:57 PM
CAD_U|CASBY|ME15|AIQ|20140401190103|B-15A|||//4/1/2014 7:01:03 PM
CAD_U|CASBY|MR15|AIQ|20140401190256|B-15A|||//4/1/2014 7:02:55 PM
CAD_E|CASLU14003859|CASLU||20140401191500|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| HWY 1 CONNECTOR|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 7:15:00 PM
CAD_E|CASLU14003859|CASLU||20140401191500|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| HWY 1 CONNECTOR|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 7:17:01 PM
CAD_E|CASLU14003859//4/1/2014 7:41:53 PM
CAD_E|CASLU14003859//4/1/2014 7:42:08 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 7:47:35 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 7:47:35 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 7:47:35 PM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 8:28:03 PM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 8:28:03 PM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 8:28:03 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 8:28:04 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 8:28:04 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 8:28:04 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 8:28:05 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 8:28:05 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 8:28:05 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 8:28:07 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 8:28:07 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 8:28:07 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 8:28:08 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 8:28:08 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 8:28:08 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 8:28:09 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 8:28:09 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 8:28:10 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 8:28:10 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 8:28:10 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 8:28:11 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 8:28:11 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 8:28:11 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 8:28:13 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 8:28:13 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 8:28:13 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 8:28:14 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 8:28:14 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 8:28:14 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 8:28:15 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 8:28:15 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 8:28:15 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 8:28:16 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 8:28:16 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 8:28:16 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 8:28:17 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 8:28:17 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 8:28:17 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 8:28:18 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 8:28:19 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 8:28:19 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 8:28:20 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 8:28:20 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 8:28:20 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 8:28:21 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 8:28:21 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 8:28:21 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 8:28:22 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 8:28:22 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 8:28:22 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 8:28:23 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 8:28:23 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 8:28:23 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 8:28:25 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 8:28:25 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 8:28:26 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 8:28:26 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 8:28:26 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 8:28:27 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 8:28:27 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 8:28:27 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 8:28:29 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 8:28:29 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 8:28:29 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 8:28:30 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 8:28:30 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 8:28:30 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 8:28:31 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 8:28:31 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 8:28:31 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 8:28:32 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 8:28:32 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 8:28:32 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 8:28:33 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 8:28:33 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 8:28:33 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 8:28:35 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 8:28:35 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 8:28:35 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 8:28:36 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 8:28:36 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 8:28:36 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 8:28:37 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 8:28:37 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 8:28:37 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 8:28:38 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 8:28:38 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 8:28:38 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 8:28:40 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 8:28:40 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 8:28:40 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 8:28:41 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 8:28:41 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 8:28:41 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 8:28:42 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 8:28:42 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 8:28:42 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 8:28:43 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 8:28:43 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 8:28:43 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:43 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:44 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:48 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:49 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:50 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:50 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:50 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:51 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:51 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:52 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:53 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:55 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:55 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|OOA|OTH, ASSIST|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:55 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|MED|MEDICAL AID CODE 3|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:58 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|MED|MEDICAL AID CODE 3|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:59 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|MED|MEDICAL AID CODE 3|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:37:59 PM
CAD_E|CACMB14003860|CASLU|EMS3CDF/|20140401213550|MED|MEDICAL AID CODE 3|-121.078056|35.551319|2338 PIERCE AVE |CAMBRIA|2600 BLK ERNEST PL|2600 BLK LUCILLE AVE|548_H_1|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 9:38:06 PM
CAD_U|CASLC|E10|AIQ|20140401104833|G-16A|||//4/1/2014 9:38:17 PM
